"","x"
"382",3.00515105659286
"383",2.4745189847515
"384",3.05095908459287
"385",2.83247870459647
"386",2.49180964763065
"387",1.15060540444368
"388",2.19359745666179
"389",2.91744230282776
"390",2.48792231092371
"391",3.2838879718052
"392",2.15060350672318
"393",1.80597935022424
"394",3.55078963073829
"395",2.37054308386274
"396",3.54594246457652
"397",3.05573112941041
"398",2.86765229528166
"399",1.89514364396018
"400",1.14717119792348
"401",3.1955256133951
"402",2.02445732781139
"403",3.34775972262575
"404",2.36655452064418
"405",2.81117139851766
"406",2.9833411654705
"407",3.60031267960493
"408",2.36822472072265
"409",3.24656876760304
"410",3.33618774079924
"411",2.35298130247489
"412",3.64026606910808
"413",3.30360090979524
"414",3.06621949947012
"415",2.79735832487538
"416",1.2011051933802
"417",3.83207427028266
"418",3.09439924970169
"419",0.85288159372921
"420",2.12769057291927
"421",2.16252216056921
"422",2.14037178806865
"423",3.18680731634166
"424",2.28172064733615
"425",2.86100196794732
"426",2.79792341084815
"427",2.93345210807375
"428",2.41785489827489
"429",2.34935791125538
"430",2.40485064623059
"431",2.46925886553646
"432",3.04406139573057
"433",2.01531224586109
"434",2.1974510752476
"435",1.4630078969714
"436",3.697940244086
"437",2.95737574887701
"438",2.34491427644787
"439",3.4527614641576
"440",2.78121486794528
"441",1.79925583145885
"442",1.59241063943664
"443",3.38925299373655
"444",2.77798973712622
"445",2.40945573803885
"446",2.30073233769167
"447",3.54110277804892
"448",2.24123826169889
"449",3.41095828521536
"450",2.90003249765978
"451",1.85876077921822
"452",3.06496879302988
"453",1.55198505407319
"454",2.36462885757136
"455",1.69501799730784
"456",2.04888009483474
"457",2.7705329552284
"458",2.63901365467034
"459",3.80800162365316
"460",2.75673352319911
"461",3.33681544036624
"462",3.6441452782433
"463",2.13311495555597
"464",2.60454625588082
"465",3.24820634566092
"466",3.91930047778196
"467",3.75273745415268
"468",3.19610383331787
"469",2.79752303576855
"470",3.34976245321405
"471",4.31946816278785
"472",3.51818021123162
"473",1.94189983788768
"474",2.56214538767634
"475",2.9596609224122
"476",2.83026517675891
"477",2.8072372199769
"478",2.33694914413291
"479",2.24696840891063
"480",1.47717501327414
"481",2.13500157037136
"482",2.89413814956084
"483",1.6629569991094
"484",1.23249819110509
"485",2.56901054486737
"486",4.11715272097893
"487",1.66579314420854
"488",2.34289419104502
"489",2.34057795545508
"490",2.4486247877383
"491",2.28395127146443
"492",2.86903647843818
"493",3.17523865878311
"494",3.32651733272953
"495",1.99426366211882
"496",3.42221274669315
"497",2.13892735966653
"498",2.88904785929926
"499",2.10146084365587
"500",3.02617187409469
"501",3.31267939023212
"502",3.31007486972005
"503",3.27782092511582
"504",1.89558941231174
"505",2.50766665456759
"506",2.44074990205282
"507",2.10022830769451
"508",3.37766537516201
"509",1.5199897166582
"510",3.00540966386911
"511",1.44479449374012
"512",2.765790439214
"513",2.74232543271355
"514",2.62424825574593
"515",3.1495672235194
"516",2.58213935133385
"517",2.09419270526247
"518",3.45711651543758
"519",1.2463118461504
"520",1.73803559219721
"521",2.83804403222219
"522",2.36010228305516
"523",2.18298644461299
"524",3.04222009472387
"525",3.28159845788707
"526",2.56285379955658
"527",2.64834378770534
"528",2.27731917028089
"529",2.65178000006067
"530",2.80240619768104
"531",2.53590742002508
"532",1.34784392525171
"533",2.04032724591952
"534",3.022748927836
"535",2.34592160133545
"536",2.92614599000152
"537",2.13428096477342
"538",2.58710731288045
"539",3.83508546928171
"540",1.26946109913837
"541",3.39974116735471
"542",3.22323855650245
"543",3.32885999300883
"544",2.8768983552277
"545",2.83547495620744
"546",2.50367157813832
"547",2.55176194463604
"548",3.18812332102975
"549",1.91196178482911
"550",3.56436862812532
"551",2.61930532991648
"552",3.32703366479609
"553",2.61759809617797
"554",2.57359265541148
"555",2.33351589794542
"556",3.16565222185401
"557",2.8100536258978
"558",3.3192872098971
"559",2.13532939582127
"560",2.93166747291486
"561",2.18378866635134
"562",3.0036933078376
"563",2.70546565777937
"564",2.79082417918357
"565",2.32356428425002
"566",2.72398488422659
"567",1.65606266462801
"568",3.0934145400611
"569",3.07305178712181
"570",3.50529966722094
"571",2.16385238850495
"572",2.68082308459802
"573",2.41021593880621
"574",3.00430830338065
"575",2.1076464528154
"576",2.4559995093988
"577",3.07861769827109
"578",1.44002332427237
"579",2.4447475862065
"580",2.84421712097875
"581",2.63621369859447
"582",3.04219505915497
"583",2.38059446380756
"584",2.44571253442778
"585",1.98535192902496
"586",2.36038721904543
"587",2.31434143625634
"588",1.37561897557099
"589",2.40009781934467
"590",2.8509790912083
"591",2.45288695193512
"592",2.55347218801785
"593",2.16158679942179
"594",1.14886224801944
"595",1.03177417347268
"596",3.02069992419035
"597",2.12978077137716
"598",2.9296522077137
"599",2.81567606746301
"600",3.03268079674618
"601",2.82317658574471
"602",2.17000184377099
"603",2.35023335312635
"604",2.58570143976207
"605",1.97874276077525
"606",2.46863184176813
"607",2.21434379816416
"608",2.18196079471348
"609",1.34678355032788
"610",3.63795420188695
"611",2.77788601824321
"612",2.10452624948217
"613",2.68515290245801
"614",2.68457731833216
"615",2.38694000123182
"616",2.30902612492919
"617",2.63971051970129
"618",2.36544387113321
"619",2.84502376003582
"620",1.58130400387685
"621",2.47957777159793
"622",4.40414544663192
"623",2.2456300349015
"624",2.76227236503572
"625",2.20576563961489
"626",3.05733753845123
"627",2.14731256485834
"628",3.02749876323502
"629",2.38846886041403
"630",3.52527357344079
"631",2.08051972649202
"632",2.54542679699478
"633",2.9852318705581
"634",2.01856403121149
"635",2.89487584359072
"636",1.98018840651942
"637",2.49824762958484
"638",1.67167753883102
"639",2.04597006791728
"640",2.99320529058957
"641",3.78341905301153
"642",2.4915776388633
"643",3.13650300547173
"644",2.96866268912701
"645",2.38038269505224
"646",3.61502418647112
"647",1.74211756502019
"648",3.47890339180635
"649",2.42663390291404
"650",3.28784169701373
"651",2.87859656475562
"652",3.6738034686337
"653",1.65156032247809
"654",1.67394348819258
"655",3.14624201179775
"656",2.83166330327374
"657",3.69550333741155
"658",2.37529400140419
"659",1.89530158207928
"660",2.63379632949605
"661",2.00619717400894
"662",2.54309492148519
"663",2.87725486954369
"664",3.03870895618904
"665",1.6018841900141
"666",2.31819363527924
"667",2.94489172544538
"668",1.53075110279939
"669",2.8887429978357
"670",3.42854621549655
"671",2.2777223337435
"672",3.20263826622354
"673",3.70989121270246
"674",2.89249908677433
"675",2.44197746182267
"676",2.67222793394006
"677",4.51158271069391
"678",2.73193377720832
"679",3.22046354377154
"680",3.15617349386467
"681",2.67964387485407
"682",3.36064002662974
"683",3.17569781904552
"684",2.39942457784684
"685",1.28316925678238
"686",3.17729222642759
"687",2.34929489748817
"688",2.46848313377377
"689",1.88752624106144
"690",2.07712718135126
"691",1.83395977609253
"692",2.05177710296641
"693",3.50583426187071
"694",2.83491038085698
"695",2.38490076515292
"696",1.37893078067634
"697",2.21154977876856
"698",2.61140399662102
"699",2.95566979960241
"700",1.93277415186743
"701",3.02786818411337
"702",1.90933350181138
"703",2.02845973573305
"704",2.54025273137504
"705",3.06637637981811
"706",3.03343634458056
"707",3.31512559456885
"708",2.42989501822783
"709",3.26604736175104
"710",2.85804317070613
"711",2.78011527605391
"712",4.17466088753864
"713",3.02268168484154
"714",2.13282511934564
"715",2.22606578139242
"716",1.868242366123
"717",2.44301019381611
"718",1.80037427567387
"719",2.57975041038846
"720",2.44108822376514
"721",1.66079565620985
"722",2.8781942091753
"723",2.96757845121326
"724",1.91480802828853
"725",2.2039877391976
"726",2.30223596101799
"727",2.60721994242206
"728",3.00802804121101
"729",3.15238345019665
"730",2.77895143346877
"731",2.0910629254042
"732",4.54285083949707
"733",3.37869410436561
"734",2.07960560266314
"735",3.54173607346398
"736",2.43184204672259
"737",1.60758963569325
"738",1.8722498608871
"739",3.16814896529715
"740",3.04546489966856
"741",2.69303545228589
"742",3.13797860669996
"743",2.42806519833319
"744",2.64720409004466
"745",3.12747173007884
"746",2.19252964923391
"747",2.93420429884071
"748",3.13172899064224
"749",2.4452531733758
"750",3.5340481623885
"751",2.70389225566443
"752",3.50657332556852
"753",3.51509719927367
"754",4.37569282443599
"755",2.16313105618297
"756",2.34274509182386
"757",1.92455167357631
"758",2.61879001098312
"759",3.02289862046869
"760",1.57934949112178
"761",3.75960213989006
"762",4.26102814440126
"763",3.03045794788923
"764",2.37175135493111
"765",2.09495626436697
"766",2.64866259987906
"767",3.32242175056827
"768",2.46430978215811
"769",2.99989593645751
"770",2.07045558727375
"771",2.04164144792298
"772",2.60658592598207
"773",1.12357566439756
"774",1.99032097009899
"775",2.08306990964156
"776",0.954605733411637
"777",2.13156378100141
"778",2.07447895606584
"779",3.10322172053562
"780",4.43394376137173
"781",2.89381604348745
"782",2.84602079656802
"783",1.80758587671045
"784",2.57817991127452
"785",3.4418182067261
"786",2.19550318605941
"787",2.87493579814137
"788",1.70544172234042
"789",1.96472927322282
"790",2.65223359729583
"791",2.41627013957178
"792",2.58251778651937
"793",3.38624361685389
"794",2.87576917029393
"795",2.25213411887235
"796",2.28139587851769
"797",3.1696305996644
"798",3.11975169194257
"799",2.67276726031183
"800",2.86982190284399
"801",2.19846517689566
"802",3.00283346137715
"803",1.3740266032244
"804",2.77388105230065
"805",3.08997316580584
"806",2.85727541380677
"807",3.01076404347742
"808",2.37136859730241
"809",2.13673786428084
"810",2.24673593882197
"811",2.20796443555463
"812",3.18158579277769
"813",3.30560069686051
"814",1.39478001397717
"815",2.60764754323613
"816",2.11472390412987
"817",2.17881491479495
"818",2.53685700971742
"819",1.49666494500977
"820",2.63273832305192
"821",2.03794235015728
"822",2.86052197904484
"823",3.19307452737311
"824",3.16599192282822
"825",2.39028795118744
"826",1.97171398549832
"827",2.26267877872829
"828",1.55007168384104
"829",2.74157901236089
"830",2.26460052031286
"831",3.32346193523735
"832",2.32722394972384
"833",3.06390602237804
"834",2.67077168361718
"835",3.12024687120404
"836",1.83299720935147
"837",1.59071410888082
"838",2.40022782260543
"839",1.3973828168017
"840",2.4283552787456
"841",2.82866562308985
"842",2.26677126061051
"843",2.52300396780747
"844",2.53777612001581
"845",3.01614591775574
"846",2.03271219938056
"847",3.18783280245021
"848",3.03612855513479
"849",2.73462517232291
"850",2.2094591817378
"851",1.98257614460015
"852",3.62663124247894
"853",1.9287790978276
"854",2.27149384466022
"855",2.31009101683472
"856",2.49834207227085
"857",3.36037544504906
"858",3.32233009077099
"859",2.27265184756504
"860",1.17764138554316
"861",2.59201938500435
"862",2.39578681319738
"863",3.8619367139531
"864",1.92589689496663
"865",3.00040044533556
"866",1.48320459537872
"867",3.30937240013057
"868",2.82344098739559
"869",2.7050789167217
"870",3.09918372413894
"871",3.31073221841561
"872",2.94224669759467
"873",3.8091939979685
"874",3.13014595312492
"875",3.27426491678524
"876",3.49378983656667
"877",1.99529611261221
"878",2.63005507800861
"879",2.1284974994647
"880",1.63318525191039
"881",1.42375176001925
"882",3.00387756960821
"883",2.90121135389071
"884",3.06098411521911
"885",2.82470067666051
"886",3.11986858801701
"887",3.53475468808426
"888",2.72598124379226
"889",3.55063433354922
"890",3.05728456275635
"891",2.58277595592692
"892",1.95442973006195
"893",2.74207274846943
"894",4.21247201796641
"895",3.74364002869398
"896",2.66945629469164
"897",2.21453574911166
"898",2.35172697919927
"899",2.01237900467785
"900",2.32301414049516
"901",3.5607659202981
"902",3.67345281244668
"903",2.36847394155956
"904",1.10995672156247
"905",4.21347121660792
"906",2.65486868529788
"907",3.10304195903449
"908",3.30037788489533
"909",1.90821765101997
"910",4.16282498800015
"911",2.646567197009
"912",2.48212202545523
"913",3.15889885901092
"914",2.72630883981638
"915",3.23118026848598
"916",2.57276771768341
"917",1.39885878054696
"918",3.64124842745112
"919",2.80767923076325
"920",2.59672669751537
"921",3.5211683806983
"922",1.88721859088996
"923",1.77626400635935
"924",2.37630809219301
"925",2.30800963619657
"926",1.90327686622105
"927",3.03958143816351
"928",2.81307923631681
"929",3.03799283091393
"930",1.27339387491842
"931",1.45994193341797
"932",1.8584825090944
"933",3.83986042902723
"934",2.12512848275114
"935",3.03607067193508
"936",2.4519465940629
"937",2.66129409382307
"938",3.2517784167112
"939",2.32955198152472
"940",3.12312044337325
"941",2.2065859957987
"942",1.57936345779173
"943",2.78185384408725
"944",3.07019897079834
"945",2.68745858736356
"946",2.45563644871096
"947",1.97936324740517
"948",2.82711916660741
"949",2.53836357155777
"950",2.82718081484236
"951",3.30148469824563
"952",3.6689423366115
"953",3.02424331021416
"954",2.95456408840541
"955",2.75885049308551
"956",2.65331049094877
"957",2.64534635902083
"958",3.23917131190332
"959",2.86226165521607
"960",3.81104783330899
"961",3.43151049640398
"962",1.44965210675666
"963",2.89059935101938
"964",2.92690499347372
"965",2.77652747785423
"966",2.58351788872335
"967",3.33075723533101
"968",2.82675900974005
"969",2.55904382435444
"970",3.38039795187943
"971",1.05721562049805
"972",3.45313654108932
"973",2.88700913554383
"974",2.79145014473656
"975",1.76180955290015
"976",2.11631834510258
"977",2.72552517772779
"978",2.62341843227763
"979",3.22930366635083
"980",1.86071580679448
"981",2.02831165072072
"982",1.57904168471815
"983",2.44117198713251
"984",2.79406525413078
"985",2.72030953948796
"986",2.40711221786799
"987",2.10021694032594
"988",3.07640451441403
"989",3.0471444592857
"990",2.91006474038273
"991",2.43841255868524
"992",2.57227940604636
"993",1.7141902575436
"994",2.85798247067154
"995",1.3914380724192
"996",2.79074734907445
"997",2.93641505856946
"998",1.10818808910849
"999",2.30191563491381
"1000",1.45263524866519
"1001",2.87964398747467
"1002",2.75478805965184
"1003",2.11485990462234
"1004",1.7536920784487
"1005",2.55721681043648
"1006",1.96091922103547
"1007",2.34887664136807
"1008",3.10424951141319
"1009",3.10164147190233
"1010",1.96316972265702
"1011",1.25040369783915
"1012",3.30288426679153
"1013",3.17753926772758
"1014",3.06409908265634
"1015",1.17636770092376
"1016",2.62917916039617
"1017",1.8690418550411
"1018",3.13365677548983
"1019",4.41975850338902
"1020",3.50653801323926
"1021",2.4438904913844
"1022",2.78390449445636
"1023",1.84374642489355
"1024",4.26785103504534
"1025",2.27037002478184
"1026",2.33728320931048
"1027",2.87087095515702
"1028",1.94244612046173
"1029",3.70308315657432
"1030",2.29309218216856
"1031",2.76114412106503
"1032",2.66534680006941
"1033",2.26041319372761
"1034",2.11988746735493
"1035",2.29349230716074
"1036",2.86653030262779
"1037",0.988953843261506
"1038",2.41068769584876
"1039",2.34516573885358
"1040",1.84741641729858
"1041",3.617226716583
"1042",1.81553728613345
"1043",2.24589762865679
"1044",2.70346890868776
"1045",2.4398837079936
"1046",1.75580088873916
"1047",2.40230804333068
"1048",1.80609740491271
"1049",2.07306010852554
"1050",2.63526511548402
"1051",2.94748403844624
"1052",2.62650064702428
"1053",2.43994138143537
"1054",1.76852594394494
"1055",2.37010340905451
"1056",2.33612603294249
"1057",2.57189897204575
"1058",2.26052007486309
"1059",3.12370107818562
"1060",2.87946944741082
"1061",1.80528972801559
"1062",1.64541344081483
"1063",2.9347675451493
"1064",2.60311575182742
"1065",2.48185304942769
"1066",2.25387890026626
"1067",2.38202607502784
"1068",2.47438644467936
"1069",2.25122791809969
"1070",2.19259149087653
"1071",2.8911105628907
"1072",3.84411812986443
"1073",4.714362858118
"1074",2.3754636045455
"1075",2.7024847678074
"1076",3.07704416453497
"1077",3.37995351635317
"1078",2.47985086875051
"1079",2.06125990379561
"1080",2.13021068324277
"1081",3.18101255454821
"1082",2.1198261567336
"1083",2.8784239972141
"1084",2.0090040879254
"1085",2.74692203290855
"1086",3.26316815302322
"1087",1.67182487760244
"1088",4.09253022465279
"1089",2.87433278108822
"1090",3.66715355686774
"1091",3.7849146539013
"1092",3.07386138545909
"1093",3.2090618833922
"1094",3.64041433174251
"1095",3.19159361678264
"1096",3.18775717423532
"1097",3.06082463136617
"1098",2.71179774422408
"1099",3.13107127081708
"1100",3.12514127622068
"1101",3.825229800877
"1102",1.64958783261978
"1103",3.39921313275965
"1104",3.28833752530914
"1105",2.73108558241105
"1106",2.65505808310251
"1107",2.63483846987073
"1108",2.60943449551683
"1109",2.5957656023704
"1110",3.26834459148846
"1111",2.03779691619397
"1112",2.94368678069204
"1113",2.51397422463636
"1114",3.44683761825709
"1115",3.93099597140025
"1116",3.78934436429669
"1117",2.18390555851449
"1118",4.04196138213432
"1119",2.88050272764055
"1120",1.86688557614459
"1121",2.59530662673953
"1122",3.26155097427363
"1123",2.87780602837945
"1124",2.07453341615161
"1125",2.49241964045612
"1126",2.78183843552806
"1127",2.41775569920997
"1128",3.57386916043273
"1129",3.51222798429464
"1130",4.26780324919424
"1131",3.55616030429643
"1132",2.00331245795778
"1133",2.60088762979191
"1134",3.06988766387705
"1135",2.73562871605391
"1136",3.10173485517363
"1137",2.53623012853317
"1138",3.28585486399024
"1139",2.36424739086895
"1140",2.60294472504688
"1141",2.75625397629442
"1142",1.91996974678702
"1143",1.69529869494507
"1144",3.74544314900754
"1145",1.42291171586385
"1146",1.82685007965416
"1147",3.69230193206503
"1148",2.05029351934088
"1149",2.04295728516606
"1150",3.17301314195406
"1151",2.41179039814582
"1152",2.57513739864908
"1153",2.04412632434743
"1154",3.4993328296071
"1155",1.7398130569807
"1156",2.71531304535715
"1157",2.92507343140904
"1158",2.53072571425783
"1159",1.81249048832473
"1160",4.09143596444616
"1161",3.5534565859262
"1162",2.76828611866671
"1163",2.62539782682988
"1164",2.76651695406322
"1165",1.51592712156623
"1166",3.4296137914025
"1167",2.95062946756911
"1168",2.24100475929714
"1169",2.52553771758671
"1170",3.06309221141372
"1171",2.10639268001084
"1172",2.35941064148325
"1173",2.2399255857689
"1174",3.51470780647059
"1175",3.46912979860254
"1176",2.07899103416403
"1177",2.12612518571729
"1178",3.96768335908471
"1179",3.029805169702
"1180",2.33729607629398
"1181",1.73133761092304
"1182",2.59193188172412
"1183",1.42365618976212
"1184",2.74446023282954
"1185",3.61539337832633
"1186",2.66002466896724
"1187",4.10342760531277
"1188",2.21563269155422
"1189",2.00686579596593
"1190",2.28516521224746
"1191",2.67763394978266
"1192",2.1676035198224
"1193",2.09540815165653
"1194",2.72536362190649
"1195",3.02388341854963
"1196",2.56896969327156
"1197",2.26174810270667
"1198",2.53444070678133
"1199",3.09034043826906
"1200",2.25204559999272
"1201",2.31704050587054
"1202",2.65290399281274
"1203",2.30266640659175
"1204",3.09766358616394
"1205",2.15567963087875
"1206",1.93713964471878
"1207",3.58122500564418
"1208",1.86385703556303
"1209",3.22888646868107
"1210",2.93317386201244
"1211",2.57996836196089
"1212",3.0528940172182
"1213",2.29404409003289
"1214",2.09553154176836
"1215",2.40710069779859
"1216",2.54260858557513
"1217",2.20790906926459
"1218",2.78919876527276
"1219",3.36168613053554
"1220",3.30619767877553
"1221",2.30922895353444
"1222",2.72295909265257
"1223",2.5610591492817
"1224",2.74896814070865
"1225",1.28731430008908
"1226",1.71533635465141
"1227",2.82036810661621
"1228",3.31859031887616
"1229",2.69092111397069
"1230",3.86392802247946
"1231",2.0200324254418
"1232",3.01547381538494
"1233",2.93267089723644
"1234",2.10613636495616
"1235",3.94259157346516
"1236",2.62724822850107
"1237",3.51436514648618
"1238",2.03158832657045
"1239",3.06156981971354
"1240",2.4464256488664
"1241",2.4833454558802
"1242",2.57978496281168
"1243",2.90976569946047
"1244",2.93394317983025
"1245",2.57903040763951
"1246",3.76194235767427
"1247",2.56402420761746
"1248",1.45947587026128
"1249",2.93909788841452
