"","river","timestep","FCO2_ulset","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2012_low","FCO2_raymond2012_high","FCO2_raymond2013","FCO2_raymond2013_low","FCO2_raymond2013_high","FCO2_Lauerwald2015","FCO2_Lauerwald2015_low","FCO2_Lauerwald2015_high","sa"
"218","OhioSection1",6,1.00193432987704,0.710337098165542,0.868060974500763,0.584586077200201,0.746790832661336,0.709138032523617,0.786442892169546,0.81636415748621,0.856120876425848,0.919507338847943,0.887248220137103,0.856120876425848,0.919507338847943,7566509204.31
"219","OhioSection1",7,0.551303176353195,0.577782421664922,0.697302504554585,0.477509672471104,0.455666696992453,0.431355865919356,0.481347667201403,0.523321288373766,0.535879484750143,0.579126957993774,0.557083704924136,0.535879484750143,0.579126957993774,7566509204.31
"220","OhioSection1",8,1.2334074727157,1.01329335912179,1.21665105471448,0.830278624810882,0.971607302565608,0.92116618356937,1.02481047716551,1.08920285607423,1.12843079589309,1.21580519830084,1.17130355554651,1.12843079589309,1.21580519830084,7566509204.31
"221","OhioSection1",9,1.53900957568322,1.76915378177964,2.16370307937462,1.47640593142285,1.16215010630322,1.10311496367705,1.22434462122144,1.27845238988578,1.33667963584822,1.4367913242431,1.38583177193926,1.33667963584822,1.4367913242431,7566509204.31
"222","OhioSection1",10,3.0266139849002,2.65478461588546,3.19679725764513,2.20445284051537,2.01210892232026,1.9164782863041,2.11251145747725,2.09522599937329,2.24952501268478,2.40142754663963,2.32423563827724,2.24952501268478,2.40142754663963,7566509204.31
"223","OhioSection1",11,3.84909713487746,4.5770829828755,5.68428296488979,3.7308602631495,2.34431670551335,2.23805861672332,2.45561970086637,2.35262952789172,2.57147237527568,2.7324673685092,2.6507478822166,2.57147237527568,2.7324673685092,7566509204.31
"224","OhioSection1",12,2.68452804166088,2.64685348962172,3.22464785479852,2.1961109423473,1.89253890315341,1.79985542686689,1.98999520873503,2.01915144158334,2.1425318560473,2.29416969205338,2.21705466944841,2.1425318560473,2.29416969205338,7566509204.31
"225","OhioSection1",13,0.755009473374431,1.07182405614762,1.31179315980183,0.887909300215562,0.615004811785801,0.582497346826483,0.649326426996628,0.700441730384181,0.720153808076127,0.77745970110509,0.748258351628265,0.720153808076127,0.77745970110509,7566509204.31
"226","OhioSection1",14,4.83457403064596,4.44890348415641,5.43795842080949,3.6426411227536,3.07038377014229,2.92810415137424,3.21957701825571,3.13419074180205,3.39754396594736,3.61793797836123,3.50600954204999,3.39754396594736,3.61793797836123,7566509204.31
"227","OhioSection1",15,3.74790878371884,4.91278473550816,5.94459552106981,4.07632332257991,2.48492276112393,2.36710853281838,2.60860100144807,2.58247918382826,2.77534829990804,2.96204160633236,2.86717568222058,2.77534829990804,2.96204160633236,7566509204.31
"228","OhioSection1",16,6.29141991523802,5.83470631237648,7.03463954267994,4.89197062098055,3.7579334940696,3.58961742317892,3.93414199974341,3.73782437273502,4.10301240227642,4.35500281741997,4.22713022175198,4.10301240227642,4.35500281741997,7566509204.31
"229","OhioSection1",17,4.92581378629212,5.4311431810528,6.59182558031661,4.52505588154599,2.55291312701325,2.44756018996855,2.66280088530246,2.39413718911161,2.70397039747556,2.84898852281154,2.7755324931672,2.70397039747556,2.84898852281154,7566509204.31
"230","OhioSection1",18,4.56305926819389,3.89864647041469,4.74823420489226,3.24954522932024,2.54366213963169,2.43423396814912,2.65800953139539,2.45640431751381,2.73514472249085,2.89239754032232,2.81267236938426,2.73514472249085,2.89239754032232,7566509204.31
"231","OhioSection1",19,2.57805515812806,2.8719853856839,3.48116998738208,2.34730525907628,1.44957728280871,1.38671123587082,1.51529338912954,1.40792151153562,1.56339368575169,1.65448471830993,1.60829439976611,1.56339368575169,1.65448471830993,7566509204.31
"232","OhioSection1",20,2.09637940455818,1.76641065056378,2.14166678609276,1.46028279430373,1.41293558351323,1.34520153341933,1.48408025287149,1.48146866668486,1.58528962070419,1.69380095153655,1.63864730051161,1.58528962070419,1.69380095153655,7566509204.31
"233","OhioSection2",1,0.277300013979226,0.396285946547035,0.532846191880422,0.304130529221915,0.232097103011372,0.219348761253323,0.245586390254496,0.265834611173675,0.276729939301056,0.300060955412506,0.288159403607416,0.276729939301056,0.300060955412506,7566509204.31
"234","OhioSection2",2,0.701469911436519,0.612104805192461,0.86775924519471,0.450658386498767,0.548033716793421,0.51919110974658,0.578478717551977,0.603996273776512,0.64046343549274,0.691097515189653,0.665298888833946,0.64046343549274,0.691097515189653,7566509204.31
"235","OhioSection2",3,0.499471540482647,0.568055859226355,0.805690351971772,0.419464827818361,0.42483728779557,0.401323976850242,0.449728292002252,0.49103313751695,0.508395984871853,0.551749311676525,0.529629205107359,0.508395984871853,0.551749311676525,7566509204.31
"236","OhioSection2",4,0.404475968659436,0.434263740430154,0.621857231341165,0.317317561227556,0.343794587192923,0.324715786220892,0.363994381936435,0.397566977567477,0.411944473401503,0.447212216901044,0.429216257124044,0.411944473401503,0.447212216901044,7566509204.31
"237","OhioSection2",5,1.49163776776618,1.54458491049841,2.2456287389861,1.13190398438095,1.08634031694961,1.03146736846793,1.14413275828355,1.15549305291334,1.24639077325152,1.33893898383295,1.29183618970943,1.24639077325152,1.33893898383295,7566509204.31
"238","OhioSection2",6,0.477148007623942,0.78137207909439,1.08888874726163,0.56828361033054,0.389183569666209,0.368159580519684,0.411408233045996,0.438977782590798,0.460372307662043,0.498231507413123,0.478927907847831,0.460372307662043,0.498231507413123,7566509204.31
"239","OhioSection2",7,0.682743058574491,0.779148565899625,1.09421842003546,0.569401839589979,0.583183724490735,0.550762282796332,0.617513772217694,0.675918082962259,0.699394797010795,0.75943254888692,0.728795659589851,0.699394797010795,0.75943254888692,7566509204.31
"240","OhioSection2",8,0.882783902982853,1.43252244244455,2.06324838805874,1.04942447072423,0.719916632773263,0.681331119122889,0.760687511465605,0.807717125786462,0.848463332792774,0.917416140947459,0.88226627661824,0.848463332792774,0.917416140947459,7566509204.31
"241","OhioSection2",9,1.62637193616849,2.38922599277231,3.36618272014908,1.75551092637572,1.27446510322175,1.20708255990181,1.34560915240445,1.40931637998688,1.49254661736259,1.61136346041163,1.55081753327153,1.49254661736259,1.61136346041163,7566509204.31
"242","OhioSection2",10,2.35287780290783,3.34811002976913,4.84134632725537,2.45308075430149,1.67751516010337,1.5938876180589,1.76553135723876,1.76490036713009,1.91368289767058,2.05293559417036,1.9820861988241,1.91368289767058,2.05293559417036,7566509204.31
"243","OhioSection2",11,3.02648159191932,6.25596539491567,8.95224206832266,4.52713609396237,1.94629271421296,1.85353277927021,2.04369502882201,1.97147690259419,2.17844547446645,2.32619866258143,2.25111004119585,2.17844547446645,2.32619866258143,7566509204.31
"244","OhioSection2",12,1.78238041167484,2.850365926856,4.12959150594078,2.10342098193551,1.39655587012821,1.32309702149484,1.47409390615679,1.53882483185462,1.63169876981565,1.76060057053498,1.69492429766667,1.63169876981565,1.76060057053498,7566509204.31
"245","OhioSection2",13,0.792049109612573,1.57433388655292,2.26870744734502,1.15212098032207,0.660167195160592,0.624268209632658,0.698130673355619,0.750555662422076,0.783363501056419,0.848424861357917,0.815245348504487,0.783363501056419,0.848424861357917,7566509204.31
"246","OhioSection2",14,3.90457678596456,6.834305811696,9.9172536642693,4.9245449160877,2.57941442565406,2.45468618413381,2.71048134325626,2.64305331932321,2.90456711002345,3.10611917892955,3.00365251879751,2.90456711002345,3.10611917892955,7566509204.31
"247","OhioSection2",15,4.18935173629357,6.31155838541349,8.89801008729108,4.67125330743865,2.96797769908646,2.82038461043478,3.12329515751763,3.11542601404598,3.38215446308204,3.62729917787449,3.50258238342467,3.38215446308204,3.62729917787449,7566509204.31
"248","OhioSection2",16,3.54857459599294,7.97687842990558,11.3121616628521,5.81157012685376,2.23346863238878,2.12819674755434,2.34394787206465,2.24236207141145,2.48850431682899,2.65435001109225,2.57008974954992,2.48850431682899,2.65435001109225,7566509204.31
"249","OhioSection2",17,6.34679629992607,9.59021660119705,13.7654598161823,6.99318596645966,3.5952757060336,3.43619338568218,3.76172358163984,3.44297331265349,3.9071120283402,4.14238075714756,4.02302657397803,3.9071120283402,4.14238075714756,7566509204.31
"250","OhioSection2",18,3.42171392782042,6.71475971369203,9.66994011910809,4.90388174691892,2.01116815678591,1.92130151344471,2.10523828413029,1.94230699004318,2.19384288104545,2.32806442000808,2.25995738214027,2.19384288104545,2.32806442000808,7566509204.31
"251","OhioSection2",19,3.00223535249749,5.0595087099363,7.15610806804214,3.65753302740221,1.77604375225912,1.69544543692015,1.86047549268281,1.73260590030073,1.94913901911809,2.07145135491802,2.00936369819041,1.94913901911809,2.07145135491802,7566509204.31
"252","OhioSection2",20,1.6585719782626,2.27837561088875,3.24219782613029,1.66505375907266,1.20667594959314,1.14552691186345,1.27108924647407,1.28660825567261,1.38641732494687,1.48987104081354,1.43721358628282,1.38641732494687,1.48987104081354,7566509204.31
"253","OhioSection3",1,0.342690742089873,0.347266642054051,0.446451499428453,0.275707030259787,0.285597768618718,0.26961491333161,0.302528108579808,0.328000338027615,0.343614095419189,0.373402021701121,0.358198535906704,0.343614095419189,0.373402021701121,7566509204.31
"254","OhioSection3",2,0.572979672954272,0.554204543585413,0.719239049453468,0.426909045525582,0.448563185525539,0.42463768323918,0.473836733641617,0.493044415708288,0.527460563888593,0.570011596947194,0.548323477757311,0.527460563888593,0.570011596947194,7566509204.31
"255","OhioSection3",3,0.583986910979177,0.513510719404472,0.675222137808774,0.403122445223328,0.497716925055428,0.4696274715378,0.527486484982526,0.576473389787192,0.601308003630388,0.654091480380876,0.62714466561063,0.601308003630388,0.654091480380876,7566509204.31
"256","OhioSection3",4,0.437939183287013,0.411486357143525,0.541613632015558,0.320387280503411,0.368005034345956,0.347321120661412,0.389920739706456,0.424394304458055,0.443701365869257,0.482413587011256,0.462652745347529,0.443701365869257,0.482413587011256,7566509204.31
"257","OhioSection3",5,1.16100097961687,1.34932732124849,1.79602255685053,1.05335726252438,0.8479127893687,0.804204920352188,0.893996150270729,0.904088560089154,0.981627045433041,1.05681491685353,1.01852741641401,0.981627045433041,1.05681491685353,7566509204.31
"258","OhioSection3",6,0.634589000406529,0.739085044166652,0.955917311947086,0.578800939437012,0.520603785483757,0.492123157723047,0.550732673322456,0.585603655309188,0.619524834947628,0.671443125594213,0.644961774322141,0.619524834947628,0.671443125594213,7566509204.31
"259","OhioSection3",7,0.661945462416608,0.720280354156825,0.953439206688227,0.564295632295609,0.562822431021916,0.530950174974745,0.59660795262918,0.653807776503849,0.681111030170738,0.741202426318664,0.710521734690951,0.681111030170738,0.741202426318664,7566509204.31
"260","OhioSection3",8,0.89552201229147,1.2655029712653,1.66521168613835,0.979619671183028,0.731537079834786,0.69127826814875,0.774140556552492,0.827328537300043,0.873023723768361,0.946841029194318,0.909183487174199,0.873023723768361,0.946841029194318,7566509204.31
"261","OhioSection3",9,1.61158444775246,2.32274817379479,3.0681738416311,1.79408233754635,1.27678225689348,1.20855237449766,1.34886415005794,1.40582582551362,1.50267563767775,1.62424532333443,1.56227840584275,1.50267563767775,1.62424532333443,7566509204.31
"262","OhioSection3",10,2.44200283736386,3.1100761336921,4.12464291055904,2.42865135507152,1.71504487537681,1.62807962636585,1.80665551550391,1.80227199622114,1.97105126072825,2.11827032309682,2.04333532042979,1.97105126072825,2.11827032309682,7566509204.31
"263","OhioSection3",11,3.44360683775229,5.21598258111507,6.88788519554631,4.10931634503216,2.27286533013138,2.16071466500365,2.39083740184356,2.3339835034014,2.58138350345866,2.7662381796765,2.67221270524698,2.58138350345866,2.7662381796765,7566509204.31
"264","OhioSection3",12,1.43705378201673,2.55854972133515,3.36067316467968,1.9955016085054,1.13472061003913,1.07395609806886,1.19892318549743,1.25169879786472,1.33677469018924,1.44526176205907,1.38996019339113,1.33677469018924,1.44526176205907,7566509204.31
"265","OhioSection3",13,0.921174881645683,1.40091022242517,1.82455082638962,1.097963283983,0.771916043474219,0.729008879595392,0.817348636360775,0.881243139790748,0.925664388769985,1.00510632229744,0.96456781735631,0.925664388769985,1.00510632229744,7566509204.31
"266","OhioSection3",14,3.66660050838935,5.49008959994846,7.27189486442423,4.25865015968952,2.47651754506553,2.35299850383028,2.60652069155781,2.56601536775967,2.82570932353362,3.03145157875517,2.92677310363196,2.82570932353362,3.03145157875517,7566509204.31
"267","OhioSection3",15,3.04141588415718,5.26700140051375,6.89377584622679,4.13292202700312,2.21317516528505,2.09954837541843,2.33295166557597,2.35175007597888,2.55760070957045,2.75230763469876,2.65316851091362,2.55760070957045,2.75230763469876,7566509204.31
"268","OhioSection3",16,4.39021335795525,7.27660573263157,9.5550078994371,5.63379169619191,2.82469907133314,2.68981685121241,2.96634510814301,2.82551424783188,3.16411746130479,3.37936596808666,3.26997103668162,3.16411746130479,3.37936596808666,7566509204.31
"269","OhioSection3",17,5.29582291792316,7.53635126569417,10.0135426359078,5.89291420997338,3.08112475015615,2.94013786767556,3.22887250801613,2.97979733001926,3.39233975992036,3.60799977505517,3.49850829843084,3.39233975992036,3.60799977505517,7566509204.31
"270","OhioSection3",18,3.2012027004886,5.49224779550654,7.24441609313431,4.26628061288339,1.88956809363772,1.80249368406119,1.9808492571994,1.83775718159672,2.08626457465666,2.22040433241149,2.15228947925212,2.08626457465666,2.22040433241149,7566509204.31
"271","OhioSection3",19,2.41452662872437,3.75167891238155,4.96309625670508,2.91499922994453,1.48281907745722,1.41365016925203,1.55537254564058,1.45610154374891,1.64519580361379,1.75305046058539,1.69826704002761,1.64519580361379,1.75305046058539,7566509204.31
"272","OhioSection3",20,1.36912351163071,1.80010469053789,2.36871167415664,1.41059084998233,1.0445051909833,0.989424360072026,1.10265273907507,1.13605733589615,1.22178966247466,1.31867839170485,1.2693096791087,1.22178966247466,1.31867839170485,7566509204.31
"273","OhioSection4",1,0.290221625311867,0.60820010165819,0.866772274844274,0.443812462925702,0.232292881745094,0.2190444973773,0.246342563425762,0.268946069614217,0.282108439866766,0.307260438763697,0.294415969142039,0.282108439866766,0.307260438763697,7566509204.31
"274","OhioSection4",2,0.84909676070778,1.1308020152146,1.72406097071665,0.783609171553602,0.599430729478466,0.567108534662991,0.633595120143857,0.658421877615643,0.708458260549138,0.766555089995189,0.736934382830684,0.708458260549138,0.766555089995189,7566509204.31
"275","OhioSection4",3,0.751431308910164,0.845998974230292,1.26634638223457,0.57940259327399,0.60733722804436,0.572516371392848,0.644275914442744,0.706769406357028,0.73952407272574,0.805971623487062,0.772033300622393,0.73952407272574,0.805971623487062,7566509204.31
"276","OhioSection4",4,0.59950747069947,0.715356162209537,1.07625329184952,0.49639139754361,0.478980403539926,0.451709116052532,0.507898156012061,0.553665484560828,0.581205063810758,0.632893479649631,0.60649888295869,0.581205063810758,0.632893479649631,7566509204.31
"277","OhioSection4",5,1.43848598919597,3.25852143430882,5.0298766347348,2.23409644540406,0.943017067824693,0.893904574581443,0.994827877173676,1.00412489760428,1.09680005872168,1.18213669820318,1.13866922318742,1.09680005872168,1.18213669820318,7566509204.31
"278","OhioSection4",6,0.931697122890032,1.59505450191943,2.44737262823257,1.11139115579806,0.677334172989624,0.640312967944142,0.716495846716963,0.753290743368559,0.805686297617073,0.873113711179838,0.838722691361269,0.805686297617073,0.873113711179838,7566509204.31
"279","OhioSection4",7,0.810682539728091,1.16068584788347,1.7651346887878,0.795534888517437,0.662645851084669,0.624479346384747,0.703144990477852,0.774585873018655,0.80873390125713,0.881893019630481,0.844521629138327,0.80873390125713,0.881893019630481,7566509204.31
"280","OhioSection4",8,1.34873903033749,2.20531259562515,3.3653070988421,1.52658688082943,1.04183821205593,0.98343837284538,1.10370602902442,1.18644117690038,1.25448087393498,1.36349567537916,1.30785291397436,1.25448087393498,1.36349567537916,7566509204.31
"281","OhioSection4",9,1.6207543384163,4.47792393054446,7.03802501461653,3.13534092323244,1.16713611103073,1.10370851800594,1.23420874432868,1.29119516002339,1.38452201012913,1.49940015099887,1.44081661127612,1.38452201012913,1.49940015099887,7566509204.31
"282","OhioSection4",10,3.17562097201482,7.01714988390772,10.5880766988746,4.92966683281736,1.98913522604716,1.88777089346398,2.09594234318877,2.07841853872424,2.291059834635,2.46348503928035,2.37570865708934,2.291059834635,2.46348503928035,7566509204.31
"283","OhioSection4",11,6.12890559598234,11.1445163401548,17.1562534166628,7.70186630474735,3.6381917608649,3.45750230737337,3.82832406538582,3.71976152415888,4.14356192446499,4.44327809567289,4.29080387994816,4.14356192446499,4.44327809567289,7566509204.31
"284","OhioSection4",12,2.5081318062986,5.11107725516055,7.77289450828989,3.57391635376748,1.8031897799769,1.70530639109291,1.90669160686136,1.99284955126628,2.13790282710352,2.31499173362299,2.22468590398929,2.13790282710352,2.31499173362299,7566509204.31
"285","OhioSection4",13,0.749307786473033,2.45074906709202,3.79023725254183,1.67294586131328,0.587730119571588,0.554523634537431,0.622925106507003,0.674344429655237,0.710446112513012,0.772912584067484,0.74102141644137,0.710446112513012,0.772912584067484,7566509204.31
"286","OhioSection4",14,4.63952641973829,11.51833434507,17.6967284675205,7.81065497295503,2.93358502815099,2.78325046160842,3.09203977867343,3.08010382213953,3.38730848639321,3.64444165619695,3.51352360400551,3.38730848639321,3.64444165619695,7566509204.31
"287","OhioSection4",15,5.69675769529492,11.0863322884829,17.2478038010524,7.5227257992106,3.75265635444224,3.55667905428533,3.95943224402874,4.00555286791962,4.37007631238606,4.71151647709533,4.53758598051142,4.37007631238606,4.71151647709533,7566509204.31
"288","OhioSection4",16,7.36530782185193,13.6221991444148,21.1654715766276,9.15383953970067,4.09901900036,3.90195832511104,4.30603183483891,4.08056055562887,4.6044696645852,4.92104881378486,4.76012814742369,4.6044696645852,4.92104881378486,7566509204.31
"289","OhioSection4",17,4.27844208995453,11.663789327255,18.3517825782172,8.06913243246128,2.1851397016458,2.08439916871275,2.29074909904477,2.10444307530022,2.41302259197069,2.56827468766384,2.48943865982535,2.41302259197069,2.56827468766384,7566509204.31
"290","OhioSection4",18,3.96067505140954,8.71950247886955,13.3235765326791,5.94019330805513,2.16384233558431,2.06065956598421,2.27219176784097,2.13994402468349,2.42246376169752,2.58689947289465,2.50333181236864,2.42246376169752,2.58689947289465,7566509204.31
"291","OhioSection4",19,4.46180151872044,6.68114059700262,10.3878077615806,4.55844553152189,2.24361588643193,2.1411507880662,2.35098447320225,2.14518337156671,2.4683387427106,2.62476685488341,2.5453513909598,2.4683387427106,2.62476685488341,7566509204.31
"292","OhioSection4",20,1.65161178154952,2.99605594500457,4.55062493378241,2.10828790368436,1.19224058878361,1.12740793617467,1.2608015049454,1.31977467912834,1.41472429219433,1.53221918080874,1.47230013734275,1.41472429219433,1.53221918080874,7566509204.31
"293","OhioSection5",1,0.255394943047874,0.232565048272957,0.29674482465395,0.180620350249037,0.212307626913876,0.20005900581037,0.22530617228313,0.247009040528391,0.259330531422303,0.282847372335774,0.270833821289608,0.259330531422303,0.282847372335774,7566509204.31
"294","OhioSection5",2,0.719084736341219,0.35990693286282,0.478617251178416,0.274943827594043,0.541592445543823,0.512336986095151,0.572518457219211,0.592114819783277,0.640636465545501,0.69331243430576,0.666454215752738,0.640636465545501,0.69331243430576,7566509204.31
"295","OhioSection5",3,0.459446925227739,0.31587809610621,0.411028150175936,0.244004945447208,0.388194300425255,0.365714318952512,0.412056098711242,0.453320819237349,0.475072353722649,0.518391199171582,0.496259333528118,0.475072353722649,0.518391199171582,7566509204.31
"296","OhioSection5",4,0.400233427270681,0.255850213190329,0.3380734462701,0.194655413072579,0.332604834304505,0.313506137673371,0.352867018185012,0.38519279127207,0.405308108205072,0.441808199631649,0.423164796845871,0.405308108205072,0.441808199631649,7566509204.31
"297","OhioSection5",5,1.37888057693859,0.822880138722591,1.08739290390122,0.61713539130229,0.994332664983575,0.942028113577407,1.04954134116194,1.06144247794332,1.16175706028374,1.25352922085311,1.20677107232624,1.16175706028374,1.25352922085311,7566509204.31
"298","OhioSection5",6,0.527622328828625,0.499403933195975,0.661165981066554,0.385106752464559,0.408931159682043,0.386471545470595,0.432696006141113,0.453967305526271,0.487550726916673,0.528650514100327,0.507684883681406,0.487550726916673,0.528650514100327,7566509204.31
"299","OhioSection5",7,0.649513633054171,0.44507396139613,0.577945285966958,0.343416212416323,0.547775071214462,0.515812637944033,0.581718068753992,0.644454019021632,0.672959133671188,0.735009229435,0.703300198661376,0.672959133671188,0.735009229435,7566509204.31
"300","OhioSection5",8,0.720247288112633,0.697257019188401,0.930887220115738,0.531175398486783,0.600661914572394,0.566397458672003,0.636999214542419,0.691227254508557,0.729547484886431,0.794611099503777,0.761384612414161,0.729547484886431,0.794611099503777,7566509204.31
"301","OhioSection5",9,1.50631569168731,1.32294678583392,1.75024963444235,1.02176345589,1.17600472112327,1.11128706035446,1.24449133163195,1.30793142654886,1.40343498177212,1.52209380263633,1.46156069786681,1.40343498177212,1.52209380263633,7566509204.31
"302","OhioSection5",10,2.16865077703825,1.78641033937075,2.36962898913212,1.37221145156171,1.53945902630381,1.45920246475611,1.6241297320737,1.6303970292585,1.79133044119138,1.93092037093238,1.85981623255626,1.79133044119138,1.93092037093238,7566509204.31
"303","OhioSection5",11,3.18402047881659,3.76119313136081,5.06412655361518,2.89694217774505,1.97634588842278,1.8792577477308,2.0784500059261,1.98973093163873,2.24036200217277,2.39969088918811,2.31865823291251,2.24036200217277,2.39969088918811,7566509204.31
"304","OhioSection5",12,1.68487708955344,1.55734418134268,2.08605424566931,1.19826896743217,1.3023391133737,1.23114709260685,1.37764787101345,1.43948782164884,1.54922887121928,1.67890967978064,1.61276636271636,1.54922887121928,1.67890967978064,7566509204.31
"305","OhioSection5",13,0.711255714644869,0.837258280201403,1.11818673748655,0.64738967361168,0.591381109044325,0.557604499546902,0.627203730411295,0.681360043508543,0.718717667428281,0.782932408189513,0.750138216857104,0.718717667428281,0.782932408189513,7566509204.31
"306","OhioSection5",14,3.00761571182141,3.04879027363148,4.00814405395496,2.34625163237461,2.04867669789136,1.94337671052591,2.15968227277459,2.14298454835385,2.36868575035194,2.5493167499947,2.45734210726363,2.36868575035194,2.5493167499947,7566509204.31
"307","OhioSection5",15,3.7340316602796,3.26391647149075,4.2867324743988,2.5319848955595,2.64857805650385,2.51013332087256,2.79465862753052,2.81158120233585,3.08562731910872,3.32704685871592,3.20406408329816,3.08562731910872,3.32704685871592,7566509204.31
"308","OhioSection5",16,3.94438498322611,5.23598916515318,6.96970276384137,4.01340010396406,2.37367539985608,2.25903188698052,2.49413695321211,2.35677691123276,2.67152867523751,2.85654604109436,2.76248885167163,2.67152867523751,2.85654604109436,7566509204.31
"309","OhioSection5",17,6.08250626442489,5.23563700387608,6.94557631434287,3.9679327828709,3.3705063155525,3.21530893258996,3.53319481751643,3.22252251003388,3.72017909242373,3.95906102817712,3.83776185013775,3.72017909242373,3.95906102817712,7566509204.31
"310","OhioSection5",18,2.70162423131053,3.25540696913894,4.23992154361691,2.51167328743492,1.65767152048541,1.57769054422073,1.74170714793838,1.64457713786173,1.86488919670539,1.99383802453468,1.92828601448775,1.86488919670539,1.99383802453468,7566509204.31
"311","OhioSection5",19,3.12098413649471,2.90148020849786,3.88673306805843,2.23115196509163,1.74561211951892,1.66470981432473,1.83044615259872,1.67737242029703,1.93172323407396,2.05705913044017,1.99340635902628,1.93172323407396,2.05705913044017,7566509204.31
"312","OhioSection5",20,1.16948876282804,0.94411442660583,1.26034673685289,0.717254992935487,0.901540695334616,0.852337932930475,0.953583779915252,0.99500024393454,1.07162212058809,1.16110683001202,1.11546750717893,1.07162212058809,1.16110683001202,7566509204.31
"313","OhioSection7",1,0.219283107407323,0.174273848051181,0.211804216781059,0.144335120593871,0.179165794309607,0.168331622461214,0.1906972759006,0.213745716790776,0.224243524499569,0.246026641200444,0.234882696558077,0.224243524499569,0.246026641200444,7566509204.31
"314","OhioSection7",2,0.782221650268463,0.295121771561816,0.372825749484727,0.235947054197082,0.556965945730871,0.526086004028626,0.589658463828253,0.610149064059203,0.667070782260216,0.724101023851741,0.695001176970832,0.667070782260216,0.724101023851741,7566509204.31
"315","OhioSection7",3,0.565975449014854,0.23760790682388,0.298273075857245,0.193385565059217,0.456492260887546,0.429301807232396,0.485404861532806,0.536286444906646,0.566818038578371,0.62068109325759,0.593138465947575,0.566818038578371,0.62068109325759,7566509204.31
"316","OhioSection7",4,0.293885973339198,0.186887036858249,0.233168920606508,0.152424850240414,0.236510725855595,0.222087291773025,0.251870888644188,0.284636813250206,0.297356395858901,0.326599120099352,0.31163494201703,0.297356395858901,0.326599120099352,7566509204.31
"317","OhioSection7",5,1.23278336087308,0.54918878710926,0.689013422130287,0.446100888776352,0.881340811356994,0.832437908740882,0.933116595086314,0.966216825839535,1.05597423667169,1.14635953115496,1.10023912350776,1.05597423667169,1.14635953115496,7566509204.31
"318","OhioSection7",6,0.869066287605842,0.468087703189453,0.597229450523734,0.37627052785341,0.620618509604057,0.58624779899533,0.657004316495142,0.679193926791484,0.742905713143444,0.806313893170753,0.773960721098927,0.742905713143444,0.806313893170753,7566509204.31
"319","OhioSection7",7,0.440697998697516,0.312424756551572,0.394423209375637,0.252011868322125,0.362649909383944,0.340702378775418,0.386011266673535,0.433008528132083,0.454090381530205,0.49825373794294,0.475659783813976,0.454090381530205,0.49825373794294,7566509204.31
"320","OhioSection7",8,0.999853694575747,0.548791197031632,0.706965586837112,0.44102926565508,0.787951186341731,0.741783658214598,0.836992113955393,0.910508550554889,0.970080481363807,1.06007189289061,1.01407842493639,0.970080481363807,1.06007189289061,7566509204.31
"321","OhioSection7",9,1.42741311554449,0.984308857158983,1.24265188804295,0.800948626768714,1.08233472249581,1.02043791972709,1.14798600572683,1.22129568873065,1.31622842085326,1.43405139546856,1.37387743398607,1.31622842085326,1.43405139546856,7566509204.31
"322","OhioSection7",10,1.48709145214455,1.14704902636897,1.42088086094929,0.938354948421154,1.05120433568952,0.993112192915337,1.11269458100961,1.14805827639773,1.25702826566234,1.36397418051154,1.30940982832234,1.25702826566234,1.36397418051154,7566509204.31
"323","OhioSection7",11,4.03061950577621,2.39336325284551,2.96093457140685,1.95473112271771,2.56541101287702,2.43055555775827,2.70774871282353,2.67711106920284,2.99643557297617,3.23289216323058,3.11241916441918,2.99643557297617,3.23289216323058,7566509204.31
"324","OhioSection7",12,1.31001528247389,1.17858757627573,1.47505924353492,0.964236572843071,0.974747019907153,0.91958031371027,1.03322324426879,1.08891068655805,1.17926433811831,1.28321413236449,1.23014172388249,1.17926433811831,1.28321413236449,7566509204.31
"325","OhioSection7",13,0.766286420327524,0.62973039707397,0.788928868708779,0.512460478287488,0.609486288918264,0.573597138342098,0.647620972207195,0.707782804593761,0.752290436440085,0.822589035083983,0.786654857100074,0.752290436440085,0.822589035083983,7566509204.31
"326","OhioSection7",14,4.01240569112192,2.49727219719911,3.12297918488835,2.03802567962953,2.59429950089452,2.45713141685565,2.7391249226973,2.72128419357548,3.03826658496016,3.28014302679592,3.15688912529021,3.03826658496016,3.28014302679592,7566509204.31
"327","OhioSection7",15,3.68254098422903,3.42226834875336,4.29834776481438,2.76483947581007,2.35105281399319,2.22739135653816,2.48157977362752,2.45477610073735,2.74681615841104,2.9637717701819,2.85323258464173,2.74681615841104,2.9637717701819,7566509204.31
"328","OhioSection7",16,6.66908889235086,4.66074593639054,5.82894553696972,3.76826398256536,3.55957951780723,3.38747318063824,3.74043002575242,3.46009275421356,4.00805972310944,4.28611020578541,4.14475398705291,4.00805972310944,4.28611020578541,7566509204.31
"329","OhioSection7",17,7.84281681822011,4.03798754601665,5.04316842605661,3.28244954492119,3.71893905217899,3.55033555564621,3.89554953874554,3.43697902542764,4.0796688577849,4.33518764659878,4.20548803005434,4.0796688577849,4.33518764659878,7566509204.31
